mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6105327129364013,0.02449568552317076,0.03142728805541992,0.0020967135053015546,2.7522175856417395,1.7088082974765277,poly,"{'C': 2.7522175856417395, 'gamma': 1.7088082974765277, 'kernel': 'poly'}",-63.69239315784864,-7.632364704946358,-13.6260246478027,-6.038167619123212,-49.158568728770526,-28.029503771698284,23.771417391840323,99
1.2218725204467773,0.03550068237585551,0.11726951599121094,0.001398909191452224,0.001066241800480027,0.23211531860085802,poly,"{'C': 0.001066241800480027, 'gamma': 0.23211531860085802, 'kernel': 'poly'}",-0.221915642236999,0.2681266553860314,0.4967032715657017,0.7094939706309343,0.8557239466474966,0.42162644039863306,0.37806176389408575,39
1.078090000152588,0.011915530600272149,0.0886049747467041,0.0020698107134467887,0.00013059088882098064,0.006348617232290363,linear,"{'C': 0.00013059088882098064, 'gamma': 0.006348617232290363, 'kernel': 'linear'}",0.05452095007751634,0.09052448627790954,0.06073002894408819,0.07271455574286012,0.07171150124340331,0.0700403044571555,0.012305103120195412,48
1.2749183177947998,0.031101815222762636,0.08254599571228027,0.002067055894437891,7.100059111519641,3.593443967941824e-05,linear,"{'C': 7.100059111519641, 'gamma': 3.593443967941824e-05, 'kernel': 'linear'}",0.8985419848703973,0.9227952930476572,0.9115923199344946,0.9282177480489064,0.8862720952682654,0.9094838882339442,0.015434435965177459,10
1.1226981639862061,0.021843753220923093,0.08758311271667481,0.0003459531433522975,0.723467669328662,7.451590953270859e-05,linear,"{'C': 0.723467669328662, 'gamma': 7.451590953270859e-05, 'kernel': 'linear'}",0.9305014246284113,0.9246681142556703,0.9274894943335404,0.9337105947157733,0.9225224116213673,0.9277784079109525,0.0039997138648729886,4
1.3130850315093994,0.0218091923264329,0.11647839546203613,0.0050234539617933175,1.3303604969131668,0.06661783409779005,poly,"{'C': 1.3303604969131668, 'gamma': 0.06661783409779005, 'kernel': 'poly'}",0.188914574612442,0.660422126474557,0.8646919743250251,0.9054499527516582,0.8717368672142569,0.6982430990755878,0.26891856301318684,31
0.760076379776001,0.028884612690279084,0.0336113452911377,0.0018346043628798805,215.47902483634687,1.1836891169727342,linear,"{'C': 215.47902483634687, 'gamma': 1.1836891169727342, 'kernel': 'linear'}",0.6560252136860092,-1.0453671812040195,0.8157299721412683,0.8539012006176459,0.5890869574025133,0.37387523252868343,0.7163566525531717,40
1.531431245803833,0.056290719779356214,0.18848628997802735,0.00720267123997204,3.313194874532695e-05,0.0019242985818594387,rbf,"{'C': 3.313194874532695e-05, 'gamma': 0.0019242985818594387, 'kernel': 'rbf'}",-0.04955304186668141,-0.008307394109642319,-0.0374453503877894,-0.028348777308444983,-0.030947840068240362,-0.030920480748159694,0.013473769718122227,66
1.1975565910339356,0.020266656775493337,0.12039656639099121,0.00643044239530777,0.007533318448026033,1.711152740804793e-06,poly,"{'C': 0.007533318448026033, 'gamma': 1.711152740804793e-06, 'kernel': 'poly'}",-0.049645238252447044,-0.008400069279708822,-0.037541065075211044,-0.028442447034096707,-0.03104928575311572,-0.031015621078915867,0.013473897702884265,92
1.2595425605773927,0.02173137034121346,0.0829430103302002,0.00417669060910901,8.098199215354644,0.00027772345728215004,linear,"{'C': 8.098199215354644, 'gamma': 0.00027772345728215004, 'kernel': 'linear'}",0.8049705639334079,0.8585938760294193,0.9242423994119989,0.9233807705344554,0.9083129401603968,0.8839001100139358,0.046157313326775896,16
0.9879060745239258,0.02672661198687521,0.08878364562988281,0.0024363609406669985,0.03657740613254867,3.508151780089801,linear,"{'C': 0.03657740613254867, 'gamma': 3.508151780089801, 'kernel': 'linear'}",0.9234713453286398,0.9209808660659877,0.9204527879099816,0.9274721915725828,0.9183956977273727,0.922154577720913,0.0031117120825540174,6
1.2620677947998047,0.06067951579014983,0.13043861389160155,0.011725589969395237,5.405049205942546e-06,3.1967815090956395e-06,poly,"{'C': 5.405049205942546e-06, 'gamma': 3.1967815090956395e-06, 'kernel': 'poly'}",-0.04964523825279077,-0.008400069279736355,-0.0375410650753083,-0.028442447034281892,-0.031049285753421918,-0.031015621079107845,0.013473897702972573,95
1.0961030006408692,0.008374106017709881,0.09560184478759766,0.008527927189788294,7.62768738214007e-06,0.002806438692890345,linear,"{'C': 7.62768738214007e-06, 'gamma': 0.002806438692890345, 'kernel': 'linear'}",-0.04357436253110558,-0.002355162916239939,-0.03153927383629718,-0.022700807942113155,-0.024710326600876353,-0.02497598676532644,0.01346049779104077,57
1.1940745830535888,0.006613339333785285,0.11839118003845214,0.001638521721220893,6.563230279846989,4.552513645060946e-06,poly,"{'C': 6.563230279846989, 'gamma': 4.552513645060946e-06, 'kernel': 'poly'}",-0.049645232618343194,-0.008400068864677701,-0.03754106356690046,-0.028442444247272602,-0.03104928077800939,-0.03101561801504067,0.013473896242075586,87
0.9505417346954346,0.028328039619572996,0.05175142288208008,0.0009472311566044716,65.05217355498903,0.00027986658085206803,linear,"{'C': 65.05217355498903, 'gamma': 0.00027986658085206803, 'kernel': 'linear'}",-1.5910936568373253,0.8862574216417209,0.16777536833318862,0.8791562259518498,0.36799999180969845,0.1420190701798265,0.9113366445601171,46
1.472053623199463,0.012197060718607305,0.182843017578125,0.0007026372845175575,1.7068260869999665,1.7615973056165113e-05,rbf,"{'C': 1.7068260869999665, 'gamma': 1.7615973056165113e-05, 'kernel': 'rbf'}",-0.001227210960738967,0.037904603910094536,0.008634017824320717,0.01916579466418933,0.01770698491510303,0.016436838070593728,0.012983282167564234,52
0.8286600112915039,0.0598494811896795,0.050302743911743164,0.005670561425162721,0.00016160744040954962,7.023340191564947,poly,"{'C': 0.00016160744040954962, 'gamma': 7.023340191564947, 'kernel': 'poly'}",-3.2549151325131076,-0.02253105683362744,0.8266554188914883,-0.590273987648672,0.6218039833830518,-0.4838521549441734,1.4726057439106108,96
1.2173330307006835,0.029657440223858737,0.078253173828125,0.001581355253002836,13.791044097144884,5.1931605222923625e-05,linear,"{'C': 13.791044097144884, 'gamma': 5.1931605222923625e-05, 'kernel': 'linear'}",0.9014896002971908,0.8609079394761743,0.9114481171907752,0.8961172608753286,0.8467657170886659,0.883345726985627,0.02499443131685701,17
1.1850048542022704,0.015602105395862544,0.11778440475463867,0.000705558004574681,4.439581019038469e-05,3.628608048179483e-05,poly,"{'C': 4.439581019038469e-05, 'gamma': 3.628608048179483e-05, 'kernel': 'poly'}",-0.04964523823347178,-0.008400069278352795,-0.0375410650703385,-0.028442447024773054,-0.031049285736490795,-0.031015621068685384,0.013473897697968116,89
1.1946204662323,0.009677404979789965,0.11971330642700195,0.001083896078415975,0.0004319767092435295,0.00014708179195033243,poly,"{'C': 0.0004319767092435295, 'gamma': 0.00014708179195033243, 'kernel': 'poly'}",-0.049645225746925536,-0.008400068358496826,-0.037541061727317526,-0.0284424408483126,-0.031049274710232222,-0.031015614278256942,0.013473894460459681,86
1.5405798435211182,0.06386621791446001,0.19460539817810057,0.01055617079402785,8.672845902143647,5.11910651276942e-06,rbf,"{'C': 8.672845902143647, 'gamma': 5.11910651276942e-06, 'kernel': 'rbf'}",0.02142496646784653,0.059414736982912664,0.029720935244397673,0.04068160713698976,0.039660971676350854,0.038180643501699495,0.012740897089609184,51
1.332200288772583,0.02446134531192672,0.1146000862121582,0.0026986954270723515,8.156376970633731,0.03506358770131313,poly,"{'C': 8.156376970633731, 'gamma': 0.03506358770131313, 'kernel': 'poly'}",0.7279246559335109,0.6496312090824357,0.8537980269696184,0.9127559199252914,0.8139388364300398,0.7916097296681792,0.09301189350631855,28
1.5337185859680176,0.19153614981661177,0.13297276496887206,0.001987158562741537,129.48828818211916,1.0577743830491644,rbf,"{'C': 129.48828818211916, 'gamma': 1.0577743830491644, 'kernel': 'rbf'}",0.1368630722391414,0.6037955970771915,0.5760825521103204,0.6363346593867949,0.23274393627530232,0.43716396341775016,0.20914187265716502,38
1.206995677947998,0.013639315746166298,0.12122802734375,0.0024991189693796753,5.201528319274352,0.0004020681757258113,poly,"{'C': 5.201528319274352, 'gamma': 0.0004020681757258113, 'kernel': 'poly'}",-0.04657254822080503,-0.008173504491355121,-0.036717766998747514,-0.026930549846270857,-0.02833540009118063,-0.02934595392967183,0.01269824546905103,59
1.401973056793213,0.06711424386146256,0.1973259449005127,0.025955020401799096,25.393086113328643,0.0006876779496369404,rbf,"{'C': 25.393086113328643, 'gamma': 0.0006876779496369404, 'kernel': 'rbf'}",0.9199810426125693,0.9206806848453082,0.9206413578883963,0.9276844573811478,0.9184317428870197,0.9214838571228883,0.0032055011150064466,7
1.0341550350189208,0.011791837810613763,0.08774847984313965,0.0009483911013767573,0.002885655467200099,2.0753481298315766e-05,linear,"{'C': 0.002885655467200099, 'gamma': 2.0753481298315766e-05, 'kernel': 'linear'}",0.8135927666529014,0.8242460058848639,0.8173046184611519,0.8254660859512563,0.8130737915953571,0.8187366537091062,0.005219511969828685,25
1.2989236831665039,0.13974896916723342,0.11879477500915528,0.0031684628636828973,0.15168318794130792,0.00013887854935104916,poly,"{'C': 0.15168318794130792, 'gamma': 0.00013887854935104916, 'kernel': 'poly'}",-0.04964154151389333,-0.008399796960282258,-0.03754007540476101,-0.028440618459127043,-0.031046021372024057,-0.031013610742017538,0.013472939243740307,77
1.3569180965423584,0.013645289365822197,0.188400936126709,0.0020600865307248487,0.38675503679001716,0.16145756776066914,rbf,"{'C': 0.38675503679001716, 'gamma': 0.16145756776066914, 'kernel': 'rbf'}",0.4743931535419941,0.875462189593245,0.9031539511414514,0.9080589645797309,0.8248526566102715,0.7971841830933386,0.16407915674880805,27
1.1241044044494628,0.03445270280321271,0.09121475219726563,0.004106364905529812,2.3439285488600808e-05,9.48395504844423,linear,"{'C': 2.3439285488600808e-05, 'gamma': 9.48395504844423, 'kernel': 'linear'}",-0.03063424328263853,0.00989180466905959,-0.01916183158419882,-0.010217091053993377,-0.011933571731535864,-0.0124109865966614,0.013267377986148363,53
1.0403555393218995,0.036246582760587794,0.09007577896118164,0.0025254119158417765,0.003460953872370029,1.0927504798030127e-05,linear,"{'C': 0.003460953872370029, 'gamma': 1.0927504798030127e-05, 'kernel': 'linear'}",0.838948288161257,0.8470230434217595,0.8420041900380171,0.8486068249719017,0.8378831755016516,0.8428931044189174,0.004269757149162477,20
1.498453140258789,0.029633123987160497,0.1849207878112793,0.0008506606109937422,0.0023904354725580368,0.0025341689362954017,rbf,"{'C': 0.0023904354725580368, 'gamma': 0.0025341689362954017, 'kernel': 'rbf'}",-0.04106628776608923,0.00023464880103707397,-0.028667007139132394,-0.019897466192702495,-0.021755412427425513,-0.02223030494486251,0.01346526784235183,55
1.1918076038360597,0.0069336460763581645,0.11775565147399902,0.0007826940402394073,0.0002523950592842292,1.55101796949469e-06,poly,"{'C': 0.0002523950592842292, 'gamma': 1.55101796949469e-06, 'kernel': 'poly'}",-0.04964523825278322,-0.008400069279736355,-0.03754106507530608,-0.028442447034276785,-0.031049285753414813,-0.03101562107910345,0.013473897702970463,94
1.18874192237854,0.014802684651757094,0.11909174919128418,0.0018055767514473893,0.00012946465081402128,0.0029369786215464144,poly,"{'C': 0.00012946465081402128, 'gamma': 0.0029369786215464144, 'kernel': 'poly'}",-0.04961539643815693,-0.008397870971244448,-0.03753307593191524,-0.028427685864874652,-0.031022934084779408,-0.030999392658194135,0.01346616223318374,74
1.5213380813598634,0.05005203846349706,0.18929510116577147,0.008112260917551517,4.1723252785160405e-05,0.08035042420404089,rbf,"{'C': 4.1723252785160405e-05, 'gamma': 0.08035042420404089, 'kernel': 'rbf'}",-0.04909591709191097,-0.007504240864858236,-0.0362005049866021,-0.027152329041852497,-0.02993801670812224,-0.02997820173866921,0.013544520565377666,61
1.213404083251953,0.03824794220666598,0.1191166877746582,0.003562538692604364,0.0005648959794329706,1.940784299519237e-06,poly,"{'C': 0.0005648959794329706, 'gamma': 1.940784299519237e-06, 'kernel': 'poly'}",-0.04964523825275413,-0.008400069279733913,-0.03754106507529742,-0.02844244703425991,-0.031049285753388833,-0.03101562107908684,0.013473897702963032,93
0.9510895252227783,0.04457989015254506,0.0525850772857666,0.0014736719097374598,65.81692100286669,0.001243834941723889,linear,"{'C': 65.81692100286669, 'gamma': 0.001243834941723889, 'kernel': 'linear'}",0.69688641338411,0.46570520331188825,0.8998346631494339,0.8281895628114212,0.818428799729541,0.7418089284772789,0.15267982898199614,30
1.0248096466064454,0.04674537716884005,0.05715932846069336,0.0007950437022814561,49.415050415299675,6.321689159543353e-06,linear,"{'C': 49.415050415299675, 'gamma': 6.321689159543353e-06, 'kernel': 'linear'}",0.8718535109781119,0.8835470207868183,0.7009826087970847,0.9150651649326196,0.8034617322981271,0.8349820075585525,0.07626368334955722,22
1.1807968616485596,0.00654078559745361,0.11702899932861328,0.0009362022318722995,266.2227468640158,1.241611618744217e-05,poly,"{'C': 266.2227468640158, 'gamma': 1.241611618744217e-05, 'kernel': 'poly'}",-0.049640601882386504,-0.008399727742447238,-0.03753982385146859,-0.02844015367435837,-0.031045191636172476,-0.031013099757366637,0.013472695633302514,76
1.0895947456359862,0.006070499889903088,0.0887420654296875,0.0009074888314352544,9.84888835577583e-05,0.05899761013801091,linear,"{'C': 9.84888835577583e-05, 'gamma': 0.05899761013801091, 'kernel': 'linear'}",0.02936858834223144,0.06674852515887109,0.03688794372085347,0.047960640242567076,0.04710405471823109,0.04561395043655083,0.012605178263612344,50
0.9641555786132813,0.01032702667020848,0.08781466484069825,0.0012279995084061048,0.009573445450422598,8.578348523494245,linear,"{'C': 0.009573445450422598, 'gamma': 8.578348523494245, 'kernel': 'linear'}",0.9039928198500093,0.9043035337779004,0.9029556863697522,0.9089656631477578,0.9009784887333596,0.9042392383757558,0.002633778316277405,12
1.4912736415863037,0.025810997906875095,0.18180313110351562,0.0020945225027370093,5.109532433893463e-06,0.008887807435705707,rbf,"{'C': 5.109532433893463e-06, 'gamma': 0.008887807435705707, 'kernel': 'rbf'}",-0.04959769657899504,-0.008348882350494469,-0.03748331436569674,-0.02838494939280789,-0.030989593716664654,-0.03096088728093176,0.01347450750807241,68
1.1680152416229248,0.009350273872846022,0.11696305274963378,0.0008103710736239832,396.051274317137,3.7315514559007414e-05,poly,"{'C': 396.051274317137, 'gamma': 3.7315514559007414e-05, 'kernel': 'poly'}",-0.0494580121289665,-0.008386276524560143,-0.03749093940509485,-0.028349834237604732,-0.03088395487305684,-0.030913803433856614,0.013425428792682428,65
1.3813582897186278,0.015536587150340791,0.18203434944152833,0.0008700337075917975,29.174454061957857,7.600565295282038e-05,rbf,"{'C': 29.174454061957857, 'gamma': 7.600565295282038e-05, 'kernel': 'rbf'}",0.8623400638151721,0.8683901124239537,0.8657823051848743,0.8715520722467668,0.8610685398281175,0.8658266186997767,0.0038509651152023937,19
0.9887341499328614,0.025855424514377487,0.09004716873168946,0.004616403248482636,0.02509888803764089,0.23849314021914172,linear,"{'C': 0.02509888803764089, 'gamma': 0.23849314021914172, 'kernel': 'linear'}",0.9196941745967284,0.9180166287491243,0.9173948094603861,0.9244139020577256,0.9156856696228153,0.919041036897356,0.0029769862364918444,8
1.2605526447296143,0.13270265047324686,0.13480372428894044,0.03386971004252976,1.0865430320060208,0.00019112461455403479,poly,"{'C': 1.0865430320060208, 'gamma': 0.00019112461455403479, 'kernel': 'poly'}",-0.04957622027042308,-0.008394984982468712,-0.037522587630494764,-0.028408307307523195,-0.03098833959921299,-0.030978087958024546,0.013456012924821691,69
0.9961279392242431,0.015878914726476543,0.0913853645324707,0.00758033899126277,0.006810933677867117,0.5720650629074877,linear,"{'C': 0.006810933677867117, 'gamma': 0.5720650629074877, 'kernel': 'linear'}",0.8917898055567447,0.893771227571414,0.8923338130388925,0.8973080967368502,0.8889419088752013,0.8928289703558207,0.002734399861023743,15
1.3239185810089111,0.01822216792571176,0.11665711402893067,0.0007348517719930708,0.03944493458971692,0.1741540095202277,poly,"{'C': 0.03944493458971692, 'gamma': 0.1741540095202277, 'kernel': 'poly'}",0.741857125820657,0.6181669764358663,0.8373714944876053,0.9054386818345236,0.8877937586631974,0.7981256074483699,0.10644055977546571,26
1.481590700149536,0.019355168300928625,0.18432250022888183,0.0024343476085872218,0.007220870993004549,5.863364260365046e-05,rbf,"{'C': 0.007220870993004549, 'gamma': 5.863364260365046e-05, 'kernel': 'rbf'}",-0.0489722347709578,-0.00773609320955404,-0.03687459971189044,-0.027794398993751024,-0.03033845316562167,-0.030343155970354994,0.013470544200000715,62
1.1428480625152588,0.03004416713038363,0.0687023639678955,0.0013823394949270674,23.66916136291354,0.00010332158805604067,linear,"{'C': 23.66916136291354, 'gamma': 0.00010332158805604067, 'kernel': 'linear'}",0.8952214981742421,0.7802548512118832,0.8873879215593353,0.7645360477855189,0.8779101285862263,0.8410620894634411,0.05655237844184398,21
1.0818193912506104,0.007055438941807218,0.08924798965454102,0.0014376044964838765,0.0003235373403837406,0.004403829909470738,linear,"{'C': 0.0003235373403837406, 'gamma': 0.004403829909470738, 'kernel': 'linear'}",0.19359060983125342,0.2242692013407822,0.1955391085891196,0.2096994157302552,0.20596197413066963,0.205812061924416,0.01105167363082335,44
1.0726741313934327,0.009184517272342886,0.09091086387634277,0.002449763193122854,0.0008733234608094146,0.01756526708632089,linear,"{'C': 0.0008733234608094146, 'gamma': 0.01756526708632089, 'kernel': 'linear'}",0.49363123313837853,0.5169900630164534,0.4979189782100434,0.5101991830795884,0.5003389096000843,0.5038156734089096,0.008542780129696817,33
1.0814870357513429,0.017501222257353354,0.08772659301757812,0.00035426815550859654,7.651887149545654e-06,2.285339880712542e-06,linear,"{'C': 7.651887149545654e-06, 'gamma': 2.285339880712542e-06, 'kernel': 'linear'}",-0.043555137612887096,-0.0023358479315722658,-0.03152026647142492,-0.022683258104431392,-0.024690574594245174,-0.02495701694291217,0.013460494753528259,56
1.4575777530670166,0.012576333209322808,0.18499903678894042,0.0037662658233001117,0.015643284323756005,0.009755393157857202,rbf,"{'C': 0.015643284323756005, 'gamma': 0.009755393157857202, 'kernel': 'rbf'}",0.10269772456526804,0.14929542170985333,0.13845874898201516,0.156932923420383,0.1453272993577407,0.13854242360705205,0.018892969281583048,47
1.1647353172302246,0.007249417775507382,0.1178741455078125,0.0012547330289167083,8.539514818696825,7.522763825484592e-05,poly,"{'C': 8.539514818696825, 'gamma': 7.522763825484592e-05, 'kernel': 'poly'}",-0.04961216045139771,-0.008397632588791781,-0.03753220959734982,-0.028426085186146643,-0.03102007655612926,-0.030997632875963042,0.013465323642632794,73
1.1793692111968994,0.020048143814115994,0.11892352104187012,0.003602640834840177,9.148399459328205e-05,0.005145975162248787,poly,"{'C': 9.148399459328205e-05, 'gamma': 0.005145975162248787, 'kernel': 'poly'}",-0.049531813824194026,-0.00839171361033908,-0.03751069879830582,-0.028386341341800625,-0.030949126297594498,-0.03095393877444681,0.01344451655855618,67
1.671530294418335,0.06780283562954476,0.18863062858581542,0.005968243017829236,0.0005860087313057987,6.2361509854846195,rbf,"{'C': 0.0005860087313057987, 'gamma': 6.2361509854846195, 'kernel': 'rbf'}",-0.04966279665148865,-0.008375304747425538,-0.037508008438084106,-0.028421704865036812,-0.03101335746374967,-0.030996234433156956,0.013484648317877627,71
1.1845794677734376,0.014549555949961684,0.11738948822021485,0.0004000872162129557,3.6090438209726234,0.00012073049136229153,poly,"{'C': 3.6090438209726234, 'gamma': 0.00012073049136229153, 'kernel': 'poly'}",-0.04958745389364805,-0.008395812536396097,-0.03752559513580778,-0.028413864058548732,-0.03099825946069168,-0.030984197017018468,0.013458922531023838,70
1.184783935546875,0.006747732872787026,0.11823925971984864,0.002651848363940357,5.161374624730923e-06,8.697868635824007e-05,poly,"{'C': 5.161374624730923e-06, 'gamma': 8.697868635824007e-05, 'kernel': 'poly'}",-0.04964523822183908,-0.00840006927745729,-0.03754106506714305,-0.028442447019045636,-0.031049285726274745,-0.03101562106235196,0.013473897694956095,88
1.0766386985778809,0.02226230301427037,0.088604736328125,0.0011105393420670357,0.0007472273005563199,2.732263210701699e-05,linear,"{'C': 0.0007472273005563199, 'gamma': 2.732263210701699e-05, 'kernel': 'linear'}",0.43652510094253316,0.4598611351593743,0.43978607016597226,0.45176294403349027,0.4442610974213794,0.4464392695445499,0.00843549905441377,37
1.472679328918457,0.009409754779613075,0.18366875648498535,0.003979634408771661,5.2763360448104045e-05,0.001967734850338878,rbf,"{'C': 5.2763360448104045e-05, 'gamma': 0.001967734850338878, 'kernel': 'rbf'}",-0.04949542630703574,-0.008249413878255396,-0.03738536930468861,-0.028290056769357808,-0.030884292544447467,-0.030860911760757004,0.01347370295914425,64
0.7742176532745362,0.010549791807042129,0.03775343894958496,0.00170924756378964,131.12307076352187,1.5951550803203995,linear,"{'C': 131.12307076352187, 'gamma': 1.5951550803203995, 'kernel': 'linear'}",-0.31773223570225184,0.6617668728258161,0.47372663203604537,-0.2392948024626531,0.7439164937058873,0.2644765920805688,0.4526014809464878,43
1.4984275341033935,0.03538694864232291,0.18830018043518065,0.004818671241690723,0.19449465659493484,1.2206688957478342e-05,rbf,"{'C': 0.19449465659493484, 'gamma': 1.2206688957478342e-05, 'kernel': 'rbf'}",-0.04586584804104721,-0.004677889924119771,-0.03380277212723892,-0.02480837635891553,-0.027063588299256702,-0.027243694950115627,0.013453511442557594,58
1.2093621730804442,0.01724009836350549,0.12188158035278321,0.006262055222377902,4.794330170841856e-05,0.0011269090653045482,poly,"{'C': 4.794330170841856e-05, 'gamma': 0.0011269090653045482, 'kernel': 'poly'}",-0.04964461398507547,-0.008400023293232195,-0.03754089794993276,-0.028442138243215176,-0.031048734498000607,-0.03101528159389124,0.01347373584402568,79
1.1812731266021728,0.14862343249434082,0.09012370109558106,0.0019846648690617433,0.00010121193271228243,0.4472156980994831,linear,"{'C': 0.00010121193271228243, 'gamma': 0.4472156980994831, 'kernel': 'linear'}",0.031576365666732165,0.06875553811832735,0.03898922370257618,0.0500813515579267,0.04915811625613953,0.04771211906034038,0.01254576499994935,49
1.7308902740478516,0.054010983484036754,0.17942290306091307,0.002443261021279904,257.49155508158907,0.012380792725682212,rbf,"{'C': 257.49155508158907, 'gamma': 0.012380792725682212, 'kernel': 'rbf'}",0.9130105820757,0.9076263549750704,0.9362998998273222,0.9371100686986955,0.9306956388811083,0.9249485088915792,0.012266688462687803,5
